ticker,pack,scope,strat_pct,bh_pct,alpha_pct,sharpe,max_dd_pct,trades,win_rate
2480,pack_e,S3_covid,0.0,36.15,-36.15,inf,,0,
2480,pack_e,S4_hike,0.0,72.01,-72.01,inf,,0,
2480,pack_e,S5_ai,-12.58,42.84,-55.42,-0.91,14.8,3,0.0
2480,pack_f,total,14.27,876.03,-861.76,0.224,21.11,27,63.0
2480,pack_f,S1_trump1,3.51,68.75,-65.24,0.289,6.47,7,57.1
2480,pack_f,S2_late,1.18,65.17,-63.99,0.34,3.67,1,100.0
2480,pack_f,S3_covid,8.9,36.15,-27.25,2.113,1.52,5,100.0
2480,pack_f,S4_hike,-2.07,72.01,-74.09,-0.202,6.3,1,
2480,pack_f,S5_ai,4.22,42.84,-38.62,0.243,16.35,6,66.7
2480,pack_g,total,252.83,876.03,-623.2,1.095,25.79,1,
2480,pack_g,S1_trump1,29.51,68.75,-39.24,1.149,13.57,1,
2480,pack_g,S2_late,20.49,65.17,-44.68,1.783,5.91,1,
2480,pack_g,S3_covid,15.27,36.15,-20.88,1.448,6.47,1,
2480,pack_g,S4_hike,24.43,72.01,-47.59,1.033,11.42,1,
2480,pack_g,S5_ai,11.63,42.84,-31.21,0.475,20.29,1,
2481,pack_a,total,-36.59,765.95,-802.54,-0.189,41.42,21,19.0
2481,pack_a,S1_trump1,-24.06,81.2,-105.25,-0.423,29.15,8,12.5
2481,pack_a,S2_late,0.0,-10.29,10.29,inf,,0,
2481,pack_a,S3_covid,28.54,359.49,-330.94,0.757,17.77,6,33.3
2481,pack_a,S4_hike,-3.17,-37.97,34.8,-0.291,10.87,2,50.0
2481,pack_a,S5_ai,-25.04,84.96,-109.99,-0.913,29.25,3,0.0
2481,pack_b,total,-33.49,765.95,-799.44,-0.017,68.44,47,34.0
2481,pack_b,S1_trump1,13.12,81.2,-68.08,0.368,24.01,14,50.0
2481,pack_b,S2_late,-1.52,-10.29,8.77,-0.11,6.01,2,50.0
2481,pack_b,S3_covid,33.05,359.49,-326.43,0.714,32.28,11,27.3
2481,pack_b,S4_hike,-8.32,-37.97,29.65,-0.484,14.99,5,40.0
2481,pack_b,S5_ai,-47.17,84.96,-132.12,-1.071,54.19,11,18.2
2481,pack_c,total,-32.06,765.95,-798.02,-0.012,66.22,45,33.3
2481,pack_c,S1_trump1,14.94,81.2,-66.25,0.392,23.1,14,50.0
2481,pack_c,S2_late,-1.52,-10.29,8.77,-0.11,6.01,2,50.0
2481,pack_c,S3_covid,28.21,359.49,-331.27,0.654,34.74,11,27.3
2481,pack_c,S4_hike,-8.32,-37.97,29.65,-0.484,14.99,5,40.0
2481,pack_c,S5_ai,-42.76,84.96,-127.72,-0.945,54.19,10,20.0
2481,pack_d,total,-63.05,765.95,-829.0,-0.486,69.49,100,26.3
2481,pack_d,S1_trump1,-15.07,81.2,-96.26,-0.208,34.15,27,25.9
2481,pack_d,S2_late,-28.53,-10.29,-18.24,-2.837,28.53,11,9.1
2481,pack_d,S3_covid,-22.03,359.49,-381.52,-0.53,25.86,21,33.3
2481,pack_d,S4_hike,-19.5,-37.97,18.47,-0.905,28.32,20,25.0
2481,pack_d,S5_ai,4.13,84.96,-80.82,0.221,20.49,20,31.6
2481,pack_e,total,192.19,765.95,-573.76,0.633,55.2,6,40.0
2481,pack_e,S1_trump1,32.15,81.2,-49.04,0.588,43.96,1,100.0
2481,pack_e,S2_late,0.0,-10.29,10.29,inf,,0,
2481,pack_e,S3_covid,97.7,359.49,-261.79,1.364,28.84,2,0.0
2481,pack_e,S4_hike,-7.02,-37.97,30.95,-1.413,7.02,2,0.0
2481,pack_e,S5_ai,31.64,84.96,-53.32,0.658,17.0,1,
2481,pack_f,total,189.01,765.95,-576.94,0.743,43.04,18,77.8
2481,pack_f,S1_trump1,32.83,81.2,-48.37,0.708,39.31,6,83.3
2481,pack_f,S2_late,0.0,-10.29,10.29,inf,,0,
2481,pack_f,S3_covid,7.84,359.49,-351.65,0.367,28.23,3,66.7
2481,pack_f,S4_hike,5.06,-37.97,43.03,0.458,6.6,3,66.7
2481,pack_f,S5_ai,48.96,84.96,-35.99,1.001,16.92,2,100.0
2481,pack_g,total,150.03,765.95,-615.93,0.594,51.28,1,
2481,pack_g,S1_trump1,17.81,81.2,-63.39,0.43,65.67,1,
2481,pack_g,S2_late,-11.29,-10.29,-1.0,-0.636,21.29,1,
2481,pack_g,S3_covid,153.28,359.49,-206.2,1.766,28.31,1,
2481,pack_g,S4_hike,-10.3,-37.97,27.67,-0.412,17.48,1,
2481,pack_g,S5_ai,43.49,84.96,-41.47,0.888,15.54,1,
2482,pack_a,total,-62.92,53.01,-115.93,-0.735,67.04,18,16.7
2482,pack_a,S1_trump1,-20.91,-6.6,-14.31,-1.956,22.03,5,0.0
2482,pack_a,S2_late,4.36,7.87,-3.51,0.353,13.19,1,100.0
2482,pack_a,S3_covid,-28.52,47.84,-76.37,-1.469,32.06,5,0.0
2482,pack_a,S4_hike,-37.78,134.81,-172.6,-1.414,39.61,5,20.0
2482,pack_a,S5_ai,5.05,-54.55,59.6,0.256,10.26,2,50.0
2482,pack_b,total,20.39,53.01,-32.62,0.238,44.07,29,27.6
2482,pack_b,S1_trump1,-30.7,-6.6,-24.09,-1.84,30.7,9,11.1
2482,pack_b,S2_late,1.77,7.87,-6.1,0.216,13.19,2,50.0
2482,pack_b,S3_covid,-3.5,47.84,-51.34,0.068,27.05,7,33.3
2482,pack_b,S4_hike,114.16,134.81,-20.66,1.564,37.83,6,50.0
2482,pack_b,S5_ai,-10.86,-54.55,43.69,-0.295,19.86,4,25.0
2482,pack_c,total,31.08,53.01,-21.93,0.286,39.1,26,26.9
2482,pack_c,S1_trump1,-30.7,-6.6,-24.09,-1.84,30.7,9,11.1
2482,pack_c,S2_late,1.77,7.87,-6.1,0.216,13.19,2,50.0
2482,pack_c,S3_covid,-3.5,47.84,-51.34,0.068,27.05,7,33.3
2482,pack_c,S4_hike,133.17,134.81,-1.64,2.097,16.87,3,66.7
2482,pack_c,S5_ai,-10.86,-54.55,43.69,-0.295,19.86,4,25.0
2482,pack_d,total,-55.56,53.01,-108.57,-0.439,62.13,91,29.7
2482,pack_d,S1_trump1,-32.77,-6.6,-26.17,-1.89,36.41,29,17.2
2482,pack_d,S2_late,0.11,7.87,-7.76,0.101,13.37,8,37.5
2482,pack_d,S3_covid,-34.89,47.84,-82.74,-1.033,38.83,23,18.2
2482,pack_d,S4_hike,8.79,134.81,-126.02,0.391,25.66,15,40.0
2482,pack_d,S5_ai,-6.74,-54.55,47.82,-0.085,24.41,15,53.3
2482,pack_e,total,78.16,53.01,25.15,0.429,42.4,5,40.0
2482,pack_e,S1_trump1,0.0,-6.6,6.6,inf,,0,
2482,pack_e,S2_late,-15.45,7.87,-23.32,-1.9,16.35,1,0.0
2482,pack_e,S3_covid,30.16,47.84,-17.69,0.726,25.62,3,0.0
2482,pack_e,S4_hike,-20.78,134.81,-155.59,-0.517,35.09,1,0.0
2482,pack_e,S5_ai,0.0,-54.55,54.55,inf,,0,
2482,pack_f,total,-68.37,53.01,-121.38,-0.9,68.4,11,18.2
2482,pack_f,S1_trump1,-2.11,-6.6,4.49,-0.855,2.14,1,0.0
2482,pack_f,S2_late,-15.45,7.87,-23.32,-1.9,16.35,1,0.0
2482,pack_f,S3_covid,-16.98,47.84,-64.82,-1.909,16.98,3,33.3
2482,pack_f,S4_hike,-11.44,134.81,-146.25,-0.383,28.93,2,50.0
2482,pack_f,S5_ai,0.0,-54.55,54.55,inf,,0,
2482,pack_g,total,4.12,53.01,-48.89,0.139,60.99,1,
2482,pack_g,S1_trump1,-7.56,-6.6,-0.96,-0.495,11.43,1,
2482,pack_g,S2_late,0.55,7.87,-7.32,0.165,24.65,1,
2482,pack_g,S3_covid,42.92,47.84,-4.92,1.025,21.31,1,
2482,pack_g,S4_hike,48.36,134.81,-86.46,0.952,46.22,1,
2482,pack_g,S5_ai,-17.42,-54.55,37.13,-0.952,23.12,1,
2483,pack_a,total,-21.64,96.1,-117.74,-0.244,27.52,17,29.4
2483,pack_a,S1_trump1,-11.77,20.51,-32.28,-0.875,12.92,3,0.0
2483,pack_a,S2_late,-7.2,11.44,-18.64,-1.578,8.12,3,0.0
2483,pack_a,S3_covid,11.11,46.73,-35.62,0.552,12.92,4,75.0
2483,pack_a,S4_hike,-5.59,-3.23,-2.37,-0.344,10.19,2,50.0
2483,pack_a,S5_ai,-11.5,5.5,-17.0,-0.593,14.12,3,0.0
2483,pack_b,total,-45.9,96.1,-142.0,-0.408,51.06,38,24.3
2483,pack_b,S1_trump1,-22.69,20.51,-43.2,-1.063,22.69,9,11.1
2483,pack_b,S2_late,-9.47,11.44,-20.9,-1.712,10.36,4,0.0
2483,pack_b,S3_covid,2.61,46.73,-44.12,0.21,19.58,8,42.9
2483,pack_b,S4_hike,-7.9,-3.23,-4.67,-0.243,20.31,6,50.0
2483,pack_b,S5_ai,-15.83,5.5,-21.33,-0.501,29.55,9,12.5
2483,pack_c,total,-43.48,96.1,-139.57,-0.409,48.87,36,22.9
2483,pack_c,S1_trump1,-22.69,20.51,-43.2,-1.063,22.69,9,11.1
2483,pack_c,S2_late,-9.47,11.44,-20.9,-1.712,10.36,4,0.0
2483,pack_c,S3_covid,2.61,46.73,-44.12,0.21,19.58,8,42.9
2483,pack_c,S4_hike,-3.77,-3.23,-0.55,-0.178,9.12,4,50.0
2483,pack_c,S5_ai,-15.83,5.5,-21.33,-0.501,29.55,9,12.5
2483,pack_d,total,32.76,96.1,-63.33,0.331,32.52,77,32.9
2483,pack_d,S1_trump1,8.64,20.51,-11.87,0.357,14.78,18,23.5
2483,pack_d,S2_late,-4.57,11.44,-16.01,-0.783,6.15,11,36.4
2483,pack_d,S3_covid,-13.31,46.73,-60.04,-0.409,22.3,17,25.0
2483,pack_d,S4_hike,26.62,-3.23,29.85,1.16,7.29,13,46.2
2483,pack_d,S5_ai,21.8,5.5,16.3,0.823,11.31,16,40.0
2483,pack_e,total,-4.69,96.1,-100.79,0.045,34.47,6,33.3
2483,pack_e,S1_trump1,-10.62,20.51,-31.12,-0.47,18.15,1,0.0
2483,pack_e,S2_late,0.0,11.44,-11.44,inf,,0,
2483,pack_e,S3_covid,33.01,46.73,-13.72,0.847,27.55,2,0.0
2483,pack_e,S4_hike,-0.64,-3.23,2.58,0.035,13.35,2,50.0
2483,pack_e,S5_ai,0.0,5.5,-5.5,inf,,0,
2483,pack_f,total,-7.77,96.1,-103.87,-0.021,34.42,25,48.0
2483,pack_f,S1_trump1,3.26,20.51,-17.25,0.195,18.15,5,60.0
2483,pack_f,S2_late,-2.12,11.44,-13.56,-0.453,3.84,1,0.0
2483,pack_f,S3_covid,30.78,46.73,-15.95,1.303,9.43,5,60.0
2483,pack_f,S4_hike,-1.26,-3.23,1.96,-0.094,8.14,2,50.0
2483,pack_f,S5_ai,-0.7,5.5,-6.19,-0.052,9.4,2,50.0
2483,pack_g,total,23.35,96.1,-72.74,0.275,35.64,1,
2483,pack_g,S1_trump1,3.66,20.51,-16.85,0.207,28.81,1,
2483,pack_g,S2_late,0.15,11.44,-11.28,0.065,3.81,1,
2483,pack_g,S3_covid,31.2,46.73,-15.53,0.885,24.55,1,
2483,pack_g,S4_hike,-3.78,-3.23,-0.56,-0.143,15.25,1,
2483,pack_g,S5_ai,3.41,5.5,-2.09,0.235,16.05,1,
2484,pack_a,total,-45.42,326.84,-372.26,-0.734,45.42,15,26.7
2484,pack_a,S1_trump1,-21.24,24.46,-45.7,-1.148,21.91,6,16.7
2484,pack_a,S2_late,2.01,10.16,-8.15,0.352,5.17,1,100.0
2484,pack_a,S3_covid,-14.46,127.78,-142.25,-0.566,20.39,4,50.0
2484,pack_a,S4_hike,-5.15,-15.45,10.3,-0.547,7.3,1,0.0
2484,pack_a,S5_ai,-12.02,62.08,-74.1,-1.435,12.92,2,0.0
2484,pack_b,total,-40.1,326.84,-366.94,-0.209,62.8,40,17.9
2484,pack_b,S1_trump1,-33.23,24.46,-57.68,-1.293,33.81,14,14.3
2484,pack_b,S2_late,-7.81,10.16,-17.97,-0.797,9.27,4,25.0
2484,pack_b,S3_covid,-8.3,127.78,-136.08,-0.09,27.05,8,37.5
2484,pack_b,S4_hike,-18.85,-15.45,-3.4,-1.029,18.97,5,0.0
2484,pack_b,S5_ai,9.55,62.08,-52.53,0.328,32.35,8,0.0
2484,pack_c,total,-34.41,326.84,-361.25,-0.159,59.26,38,18.9
2484,pack_c,S1_trump1,-33.23,24.46,-57.68,-1.293,33.81,14,14.3
2484,pack_c,S2_late,-7.81,10.16,-17.97,-0.797,9.27,4,25.0
2484,pack_c,S3_covid,-8.3,127.78,-136.08,-0.09,27.05,8,37.5
2484,pack_c,S4_hike,-11.14,-15.45,4.31,-0.837,13.22,3,0.0
2484,pack_c,S5_ai,9.55,62.08,-52.53,0.328,32.35,8,0.0
2484,pack_d,total,-36.32,326.84,-363.16,-0.223,62.47,100,29.3
2484,pack_d,S1_trump1,-27.88,24.46,-52.34,-1.039,30.86,27,29.6
2484,pack_d,S2_late,4.15,10.16,-6.01,0.465,12.3,11,54.5
2484,pack_d,S3_covid,-17.33,127.78,-145.12,-0.616,32.03,19,21.1
2484,pack_d,S4_hike,-16.93,-15.45,-1.48,-0.714,24.59,18,33.3
2484,pack_d,S5_ai,33.88,62.08,-28.2,0.778,25.0,22,23.8
2484,pack_e,total,149.59,326.84,-177.25,0.723,28.58,3,50.0
2484,pack_e,S1_trump1,0.0,24.46,-24.46,inf,,0,
2484,pack_e,S2_late,0.0,10.16,-10.16,inf,,0,
2484,pack_e,S3_covid,79.39,127.78,-48.39,1.388,27.8,1,
2484,pack_e,S4_hike,0.0,-15.45,15.45,inf,,0,
2484,pack_e,S5_ai,72.92,62.08,10.84,1.301,24.47,1,
2484,pack_f,total,18.37,326.84,-308.47,0.242,34.36,21,61.9
2484,pack_f,S1_trump1,6.43,24.46,-18.03,0.344,10.47,5,60.0
2484,pack_f,S2_late,-4.24,10.16,-14.41,-0.486,8.82,2,50.0
2484,pack_f,S3_covid,25.98,127.78,-101.8,0.852,16.56,5,100.0
2484,pack_f,S4_hike,-3.63,-15.45,11.82,-0.357,7.08,1,0.0
2484,pack_f,S5_ai,0.0,62.08,-62.08,inf,,0,
2484,pack_g,total,99.24,326.84,-227.6,0.554,41.09,1,
2484,pack_g,S1_trump1,0.63,24.46,-23.83,0.125,28.94,1,
2484,pack_g,S2_late,-3.75,10.16,-13.91,-0.217,14.71,1,
2484,pack_g,S3_covid,62.11,127.78,-65.67,1.322,20.16,1,
2484,pack_g,S4_hike,-6.86,-15.45,8.59,-0.313,13.91,1,
2484,pack_g,S5_ai,25.35,62.08,-36.74,0.835,15.92,1,
2485,pack_a,total,14.45,78.97,-64.52,0.199,47.27,18,27.8
2485,pack_a,S1_trump1,-1.99,-47.78,45.79,-0.104,12.56,3,33.3
2485,pack_a,S2_late,-19.22,-12.97,-6.25,-2.149,19.22,3,0.0
2485,pack_a,S3_covid,-8.03,29.59,-37.62,-1.119,8.03,2,0.0
2485,pack_a,S4_hike,-21.53,10.96,-32.48,-1.369,21.53,3,0.0
2485,pack_a,S5_ai,82.86,195.63,-112.77,1.179,28.95,6,50.0
2485,pack_b,total,-14.92,78.97,-93.89,0.039,59.93,33,30.3
2485,pack_b,S1_trump1,-15.91,-47.78,31.86,-0.776,21.72,6,16.7
2485,pack_b,S2_late,-23.21,-12.97,-10.24,-2.578,23.21,4,0.0
2485,pack_b,S3_covid,-15.61,29.59,-45.2,-0.302,25.19,8,25.0
2485,pack_b,S4_hike,-21.59,10.96,-32.54,-0.769,30.67,6,33.3
2485,pack_b,S5_ai,81.8,195.63,-113.83,1.135,28.95,8,50.0
2485,pack_c,total,-7.06,78.97,-86.03,0.08,56.23,30,23.3
2485,pack_c,S1_trump1,-6.64,-47.78,41.13,-0.345,15.24,5,20.0
2485,pack_c,S2_late,-21.91,-12.97,-8.94,-2.434,21.91,4,0.0
2485,pack_c,S3_covid,-23.0,29.59,-52.59,-0.571,28.94,8,12.5
2485,pack_c,S4_hike,-16.86,10.96,-27.81,-0.869,21.01,4,0.0
2485,pack_c,S5_ai,81.8,195.63,-113.83,1.135,28.95,8,50.0
2485,pack_d,total,-59.16,78.97,-138.13,-0.501,70.98,104,27.9
2485,pack_d,S1_trump1,-34.96,-47.78,12.81,-1.698,34.96,27,18.5
2485,pack_d,S2_late,-13.87,-12.97,-0.9,-1.239,15.85,11,36.4
2485,pack_d,S3_covid,-20.24,29.59,-49.83,-0.756,32.06,21,23.8
2485,pack_d,S4_hike,-15.18,10.96,-26.14,-0.524,34.76,21,23.8
2485,pack_d,S5_ai,11.06,195.63,-184.57,0.355,25.5,22,45.5
2485,pack_e,total,93.32,78.97,14.35,0.53,35.32,5,0.0
2485,pack_e,S1_trump1,0.0,-47.78,47.78,inf,,0,
2485,pack_e,S2_late,0.0,-12.97,12.97,inf,,0,
2485,pack_e,S3_covid,-18.65,29.59,-48.24,-0.558,26.65,3,0.0
2485,pack_e,S4_hike,-3.18,10.96,-14.14,-0.169,14.16,1,
2485,pack_e,S5_ai,172.63,195.63,-23.01,1.672,27.98,1,
2485,pack_f,total,18.92,78.97,-60.06,0.249,32.0,13,41.7
2485,pack_f,S1_trump1,-3.97,-47.78,43.81,-1.067,3.97,1,0.0
2485,pack_f,S2_late,0.0,-12.97,12.97,inf,,0,
2485,pack_f,S3_covid,-10.22,29.59,-39.81,-1.747,11.18,1,0.0
2485,pack_f,S4_hike,14.19,10.96,3.24,0.641,17.04,3,100.0
2485,pack_f,S5_ai,54.9,195.63,-140.73,1.418,8.44,2,100.0
2485,pack_g,total,91.81,78.97,12.84,0.659,30.88,1,
2485,pack_g,S1_trump1,-14.91,-47.78,32.86,-0.92,20.83,1,
2485,pack_g,S2_late,-15.07,-12.97,-2.1,-1.188,22.54,1,
2485,pack_g,S3_covid,13.96,29.59,-15.63,0.523,24.17,1,
2485,pack_g,S4_hike,24.44,10.96,13.49,0.8,26.12,1,
2485,pack_g,S5_ai,111.56,195.63,-84.07,1.577,22.92,1,
2486,pack_a,total,30.28,3389.65,-3359.37,0.294,37.82,15,21.4
2486,pack_a,S1_trump1,-14.35,12.4,-26.75,-0.874,15.16,1,0.0
2486,pack_a,S2_late,-3.03,-17.99,14.95,-2.394,3.03,1,0.0
2486,pack_a,S3_covid,8.03,594.51,-586.47,0.362,17.32,6,33.3
2486,pack_a,S4_hike,-18.4,-6.54,-11.86,-1.905,20.25,3,0.0
2486,pack_a,S5_ai,77.95,498.01,-420.05,1.243,32.88,4,33.3
2486,pack_b,total,306.92,3389.65,-3082.73,0.737,42.0,40,33.3
2486,pack_b,S1_trump1,11.32,12.4,-1.08,0.355,19.93,6,50.0
2486,pack_b,S2_late,-8.92,-17.99,9.07,-1.16,9.33,3,0.0
2486,pack_b,S3_covid,107.97,594.51,-486.54,1.337,30.31,11,45.5
2486,pack_b,S4_hike,13.44,-6.54,19.98,0.474,30.8,7,28.6
2486,pack_b,S5_ai,95.37,498.01,-402.63,1.138,42.0,12,27.3
2486,pack_c,total,389.42,3389.65,-3000.23,0.817,38.24,38,35.1
2486,pack_c,S1_trump1,8.9,12.4,-3.5,0.311,21.5,6,50.0
2486,pack_c,S2_late,-8.92,-17.99,9.07,-1.16,9.33,3,0.0
2486,pack_c,S3_covid,111.2,594.51,-483.3,1.368,29.23,11,45.5
2486,pack_c,S4_hike,25.05,-6.54,31.59,0.729,24.37,6,33.3
2486,pack_c,S5_ai,114.56,498.01,-383.45,1.277,36.3,11,30.0
2486,pack_d,total,36.52,3389.65,-3353.13,0.303,52.4,92,33.7
2486,pack_d,S1_trump1,38.03,12.4,25.64,0.811,21.09,19,52.6
2486,pack_d,S2_late,11.4,-17.99,29.38,1.27,7.24,7,42.9
2486,pack_d,S3_covid,31.46,594.51,-563.05,0.732,29.53,23,26.1
2486,pack_d,S4_hike,-19.43,-6.54,-12.89,-0.596,32.18,14,14.3
2486,pack_d,S5_ai,-16.17,498.01,-514.18,-0.153,47.03,29,34.5
2486,pack_e,total,1656.69,3389.65,-1732.96,1.216,40.83,5,50.0
2486,pack_e,S1_trump1,-20.57,12.4,-32.96,-0.561,31.32,2,0.0
2486,pack_e,S2_late,0.0,-17.99,17.99,inf,,0,
2486,pack_e,S3_covid,203.44,594.51,-391.07,1.861,35.53,1,
2486,pack_e,S4_hike,8.7,-6.54,15.24,0.405,17.01,1,
2486,pack_e,S5_ai,128.01,498.01,-370.0,1.442,25.37,2,100.0
2486,pack_f,total,108.49,3389.65,-3281.17,0.528,25.91,18,66.7
2486,pack_f,S1_trump1,36.61,12.4,24.21,0.913,16.54,6,66.7
2486,pack_f,S2_late,-8.62,-17.99,9.37,-1.3,8.62,1,0.0
2486,pack_f,S3_covid,29.36,594.51,-565.14,0.724,24.69,4,100.0
2486,pack_f,S4_hike,21.35,-6.54,27.89,0.751,17.01,2,100.0
2486,pack_f,S5_ai,-7.81,498.01,-505.82,-0.109,17.89,2,50.0
2486,pack_g,total,903.24,3389.65,-2486.42,1.073,56.57,1,
2486,pack_g,S1_trump1,-4.07,12.4,-16.46,0.052,39.74,1,
2486,pack_g,S2_late,-9.4,-17.99,8.59,-0.917,15.78,1,
2486,pack_g,S3_covid,244.35,594.51,-350.16,2.141,30.41,1,
2486,pack_g,S4_hike,33.68,-6.54,40.22,0.929,21.8,1,
2486,pack_g,S5_ai,164.36,498.01,-333.64,1.658,33.28,1,
2489,pack_a,total,-42.54,168.89,-211.44,-0.282,52.48,22,18.2
2489,pack_a,S1_trump1,-7.92,-36.32,28.41,-0.457,15.14,4,25.0
2489,pack_a,S2_late,0.0,-17.59,17.59,inf,,0,
2489,pack_a,S3_covid,-8.32,93.39,-101.71,-0.342,26.31,6,16.7
2489,pack_a,S4_hike,-2.71,-26.92,24.2,-0.099,10.52,2,0.0
2489,pack_a,S5_ai,-25.78,278.38,-304.16,-0.296,52.48,8,25.0
2489,pack_b,total,110.93,168.89,-57.96,0.518,42.33,31,25.8
2489,pack_b,S1_trump1,-18.18,-36.32,18.15,-0.938,24.59,6,16.7
2489,pack_b,S2_late,-6.51,-17.59,11.08,-1.611,6.51,1,0.0
2489,pack_b,S3_covid,21.64,93.39,-71.75,0.61,33.92,10,30.0
2489,pack_b,S4_hike,20.13,-26.92,47.05,0.831,9.16,3,33.3
2489,pack_b,S5_ai,92.0,278.38,-186.39,1.066,42.33,9,33.3
2489,pack_c,total,101.55,168.89,-67.34,0.501,42.33,27,25.9
2489,pack_c,S1_trump1,-11.02,-36.32,25.31,-0.55,17.99,5,20.0
2489,pack_c,S2_late,-6.51,-17.59,11.08,-1.611,6.51,1,0.0
2489,pack_c,S3_covid,36.12,93.39,-57.27,0.86,26.05,7,42.9
2489,pack_c,S4_hike,-5.67,-26.92,21.25,-0.285,10.52,3,0.0
2489,pack_c,S5_ai,92.0,278.38,-186.39,1.066,42.33,9,33.3
2489,pack_d,total,17.93,168.89,-150.97,0.221,45.88,91,30.8
2489,pack_d,S1_trump1,-11.7,-36.32,24.62,-0.598,20.22,21,28.6
2489,pack_d,S2_late,-10.47,-17.59,7.12,-1.255,14.19,10,20.0
2489,pack_d,S3_covid,-0.76,93.39,-94.14,0.121,32.59,24,33.3
2489,pack_d,S4_hike,-9.39,-26.92,17.53,-0.438,11.54,11,36.4
2489,pack_d,S5_ai,65.88,278.38,-212.5,0.999,35.19,25,32.0
2489,pack_e,total,165.84,168.89,-3.05,0.637,31.43,4,66.7
2489,pack_e,S1_trump1,0.0,-36.32,36.32,inf,,0,
2489,pack_e,S2_late,0.0,-17.59,17.59,inf,,0,
2489,pack_e,S3_covid,1.13,93.39,-92.26,0.198,31.43,1,100.0
2489,pack_e,S4_hike,-8.9,-26.92,18.02,-0.684,10.36,1,0.0
2489,pack_e,S5_ai,88.12,278.38,-190.26,1.11,28.41,2,0.0
2489,pack_f,total,112.63,168.89,-56.26,0.718,22.59,13,61.5
2489,pack_f,S1_trump1,0.0,-36.32,36.32,inf,,0,
2489,pack_f,S2_late,0.0,-17.59,17.59,inf,,0,
2489,pack_f,S3_covid,20.83,93.39,-72.56,0.796,13.35,3,66.7
2489,pack_f,S4_hike,-8.37,-26.92,18.55,-0.462,14.49,2,0.0
2489,pack_f,S5_ai,24.35,278.38,-254.03,0.703,11.59,3,33.3
2489,pack_g,total,83.49,168.89,-85.4,0.6,29.74,1,
2489,pack_g,S1_trump1,-15.19,-36.32,21.14,-1.35,17.42,1,
2489,pack_g,S2_late,-14.12,-17.59,3.47,-1.542,17.11,1,
2489,pack_g,S3_covid,46.07,93.39,-47.31,1.079,24.83,1,
2489,pack_g,S4_hike,-5.95,-26.92,20.96,-0.185,19.04,1,
2489,pack_g,S5_ai,90.06,278.38,-188.32,1.253,28.94,1,
2488,pack_a,total,-32.19,103.65,-135.84,-0.441,36.91,21,30.0
2488,pack_a,S1_trump1,-19.99,-23.3,3.31,-1.142,20.67,4,25.0
2488,pack_a,S2_late,-6.31,12.64,-18.95,-1.341,6.31,1,0.0
2488,pack_a,S3_covid,-12.76,0.06,-12.82,-1.283,14.48,5,0.0
2488,pack_a,S4_hike,1.71,54.08,-52.37,0.173,11.62,4,75.0
2488,pack_a,S5_ai,2.09,52.0,-49.9,0.166,17.56,5,25.0
2488,pack_b,total,-32.99,103.65,-136.65,-0.288,47.02,40,23.1
2488,pack_b,S1_trump1,-21.71,-23.3,1.59,-0.782,29.16,8,12.5
2488,pack_b,S2_late,-11.67,12.64,-24.31,-2.052,11.67,3,0.0
2488,pack_b,S3_covid,-16.78,0.06,-16.84,-1.295,18.69,6,16.7
2488,pack_b,S4_hike,19.65,54.08,-34.43,1.04,11.62,5,60.0
2488,pack_b,S5_ai,3.2,52.0,-48.79,0.195,18.34,13,16.7
2488,pack_c,total,-43.32,103.65,-146.97,-0.477,50.23,39,21.1
2488,pack_c,S1_trump1,-21.71,-23.3,1.59,-0.782,29.16,8,12.5
2488,pack_c,S2_late,-11.67,12.64,-24.31,-2.052,11.67,3,0.0
2488,pack_c,S3_covid,-16.78,0.06,-16.84,-1.295,18.69,6,16.7
2488,pack_c,S4_hike,11.56,54.08,-42.52,0.735,11.62,4,75.0
2488,pack_c,S5_ai,-0.49,52.0,-52.48,0.068,18.54,13,16.7
2488,pack_d,total,-48.68,103.65,-152.33,-0.586,52.58,98,26.5
2488,pack_d,S1_trump1,-20.51,-23.3,2.79,-0.677,28.92,25,32.0
2488,pack_d,S2_late,-1.18,12.64,-13.83,-0.036,14.22,8,12.5
2488,pack_d,S3_covid,-9.3,0.06,-9.36,-0.903,13.12,17,25.0
2488,pack_d,S4_hike,-0.03,54.08,-54.11,0.073,15.31,17,41.2
2488,pack_d,S5_ai,-26.56,52.0,-78.56,-1.357,27.78,29,17.2
2488,pack_e,total,-8.19,103.65,-111.84,-0.193,14.28,2,0.0
2488,pack_e,S1_trump1,-2.81,-23.3,20.49,-0.146,9.88,1,0.0
2488,pack_e,S2_late,0.0,12.64,-12.64,inf,,0,
2488,pack_e,S3_covid,0.0,0.06,-0.06,inf,,0,
2488,pack_e,S4_hike,0.0,54.08,-54.08,inf,,0,
2488,pack_e,S5_ai,0.0,52.0,-52.0,inf,,0,
2488,pack_f,total,60.37,103.65,-43.28,0.577,22.13,24,70.8
2488,pack_f,S1_trump1,17.05,-23.3,40.35,0.864,9.88,3,66.7
2488,pack_f,S2_late,0.0,12.64,-12.64,inf,,0,
2488,pack_f,S3_covid,-8.13,0.06,-8.19,-0.936,10.21,2,50.0
2488,pack_f,S4_hike,32.41,54.08,-21.67,2.553,2.21,4,100.0
2488,pack_f,S5_ai,-13.84,52.0,-65.84,-0.582,22.13,3,66.7
2488,pack_g,total,53.09,103.65,-50.56,0.59,25.95,1,
